date,zone_id,growth_stage,health_index
2024-04-09,zone_1,Budbreak,0.6880693949743917
2024-04-10,zone_1,Budbreak,0.7822002149814558
2024-04-11,zone_1,Budbreak,0.7123554688840519
2024-04-12,zone_1,Budbreak,0.8123729296133388
2024-04-13,zone_1,Budbreak,0.6549611334658269
2024-04-14,zone_1,Budbreak,0.7434769370289029
2024-04-15,zone_1,Budbreak,0.8013873106070574
2024-04-16,zone_1,Budbreak,0.652316676609924
2024-04-17,zone_1,Budbreak,0.7689550480499577
2024-04-18,zone_1,Budbreak,0.7323407130854802
2024-04-19,zone_1,Budbreak,0.6778982268668002
2024-04-20,zone_1,Budbreak,0.6374493864027025
2024-04-21,zone_1,Budbreak,0.7260948283379629
2024-04-22,zone_1,Budbreak,0.6927516679472668
2024-04-23,zone_1,Budbreak,0.7422239142559233
2024-04-24,zone_1,Budbreak,0.6492757946176949
2024-04-25,zone_1,Budbreak,0.7465509556376899
2024-04-26,zone_1,Budbreak,0.6137074445044828
2024-04-27,zone_1,Budbreak,0.6262976874533868
2024-04-28,zone_1,Budbreak,0.6247132592517094
2024-04-29,zone_1,Budbreak,0.7180313460454009
2024-04-30,zone_1,Budbreak,0.7700233103896639
2024-05-01,zone_1,Flowering,0.6387832124073903
2024-05-02,zone_1,Flowering,0.7401170223444941
2024-05-03,zone_1,Flowering,0.654637696184455
2024-05-04,zone_1,Flowering,0.738313358751362
2024-05-05,zone_1,Flowering,0.629449345647525
2024-05-06,zone_1,Flowering,0.7122502505335253
2024-05-07,zone_1,Flowering,0.7207521512489697
2024-05-08,zone_1,Flowering,0.750150745364036
2024-05-09,zone_1,Flowering,0.7380587619695774
2024-05-10,zone_1,Flowering,0.763329156962469
2024-05-11,zone_1,Flowering,0.674546702598524
2024-05-12,zone_1,Flowering,0.7560725193541343
2024-05-13,zone_1,Flowering,0.6198257947191442
2024-05-14,zone_1,Flowering,0.5953294137107571
2024-05-15,zone_1,Flowering,0.7799576299925925
2024-05-16,zone_1,Flowering,0.6754564782503659
2024-05-17,zone_1,Flowering,0.7250203426816964
2024-05-18,zone_1,Flowering,0.6274950728823274
2024-05-19,zone_1,Flowering,0.773996830895507
2024-05-20,zone_1,Flowering,0.7922497219366468
2024-05-21,zone_1,Flowering,0.8434932078516407
2024-05-22,zone_1,Flowering,0.7869396540978013
2024-05-23,zone_1,Flowering,0.8420045521970777
2024-05-24,zone_1,Flowering,0.7863510483550266
2024-05-25,zone_1,Flowering,0.7126357435927603
2024-05-26,zone_1,Flowering,0.7045637479941086
2024-05-27,zone_1,Flowering,0.6555489727373561
2024-05-28,zone_1,Flowering,0.6716319493850802
2024-05-29,zone_1,Flowering,0.6776020001668949
2024-05-30,zone_1,Flowering,0.6803636995133433
2024-05-31,zone_1,Flowering,0.8230110085727911
2024-06-01,zone_1,Flowering,0.6684540356514681
2024-06-02,zone_1,Flowering,0.8042161389992
2024-06-03,zone_1,Flowering,0.7564200019724054
2024-06-04,zone_1,Flowering,0.7711639637277276
2024-06-05,zone_1,Flowering,0.8579563254398554
2024-06-06,zone_1,Flowering,0.8484915040923047
2024-06-07,zone_1,Flowering,0.8834980358220583
2024-06-08,zone_1,Flowering,0.8469617364438664
2024-06-09,zone_1,Flowering,0.7029734998130717
2024-06-10,zone_1,Flowering,0.7604056350800377
2024-06-11,zone_1,Flowering,0.6795049124647016
2024-06-12,zone_1,Flowering,0.81243244333253
2024-06-13,zone_1,Flowering,0.7365798225566573
2024-06-14,zone_1,Flowering,0.7235683250319463
2024-06-15,zone_1,Flowering,0.752355711238223
2024-06-16,zone_1,Flowering,0.7240805944531237
2024-06-17,zone_1,Flowering,0.6825415764444535
2024-06-18,zone_1,Flowering,0.7682354410530061
2024-06-19,zone_1,Flowering,0.7218861388966857
2024-06-20,zone_1,Flowering,0.7015608329343891
2024-06-21,zone_1,Flowering,0.768564798197555
2024-06-22,zone_1,Flowering,0.7946046365509026
2024-06-23,zone_1,Flowering,0.7546496666311414
2024-06-24,zone_1,Flowering,0.8679795430860723
2024-06-25,zone_1,Flowering,0.7754437244577602
2024-06-26,zone_1,Flowering,0.8090650707442582
2024-06-27,zone_1,Flowering,0.7771471894381725
2024-06-28,zone_1,Flowering,0.6624259020191556
2024-06-29,zone_1,Flowering,0.7068088739573267
2024-06-30,zone_1,Flowering,0.6856455583284081
2024-07-01,zone_1,Veraison,0.7372384026154865
2024-07-02,zone_1,Veraison,0.6988327383763339
2024-07-03,zone_1,Veraison,0.6776888552018975
2024-07-04,zone_1,Veraison,0.7537638150852382
2024-07-05,zone_1,Veraison,0.7242727820926861
2024-07-06,zone_1,Veraison,0.8009192217964098
2024-07-07,zone_1,Veraison,0.6959877087682729
2024-07-08,zone_1,Veraison,0.7484242748816217
2024-07-09,zone_1,Veraison,0.7994233926909111
2024-07-10,zone_1,Veraison,0.708238945657057
2024-07-11,zone_1,Veraison,0.7293568255153046
2024-07-12,zone_1,Veraison,0.6912057140644112
2024-07-13,zone_1,Veraison,0.6949923457815104
2024-07-14,zone_1,Veraison,0.6790831590649941
2024-07-15,zone_1,Veraison,0.7832403837479922
2024-07-16,zone_1,Veraison,0.7101738004483843
2024-07-17,zone_1,Veraison,0.7235649351169825
2024-07-18,zone_1,Veraison,0.7159197023967098
2024-07-19,zone_1,Veraison,0.7978527029597088
2024-07-20,zone_1,Veraison,0.8202011268691437
2024-07-21,zone_1,Veraison,0.749757334470711
2024-07-22,zone_1,Veraison,0.7057027046824039
2024-07-23,zone_1,Veraison,0.7557540975974628
2024-07-24,zone_1,Veraison,0.7710497207563951
2024-07-25,zone_1,Veraison,0.7937816540522901
2024-07-26,zone_1,Veraison,0.775769301565058
2024-07-27,zone_1,Veraison,0.7714342670324563
2024-07-28,zone_1,Veraison,0.7798020370747372
2024-07-29,zone_1,Veraison,0.6317640898674673
2024-07-30,zone_1,Veraison,0.7079159315939237
2024-07-31,zone_1,Veraison,0.7315898019351394
2024-08-01,zone_1,Veraison,0.7412202493106833
2024-08-02,zone_1,Veraison,0.7553885224877136
2024-08-03,zone_1,Veraison,0.7742454688045896
2024-08-04,zone_1,Veraison,0.8185498473047562
2024-08-05,zone_1,Veraison,0.7019612612480661
2024-08-06,zone_1,Veraison,0.6946067104542322
2024-08-07,zone_1,Veraison,0.7455783562816779
2024-08-08,zone_1,Veraison,0.7369844198970836
2024-08-09,zone_1,Veraison,0.6664376534372832
2024-08-10,zone_1,Veraison,0.7179410230741733
2024-08-11,zone_1,Veraison,0.7220390173872387
2024-08-12,zone_1,Veraison,0.7375170250811715
2024-08-13,zone_1,Veraison,0.762065718399096
2024-08-14,zone_1,Veraison,0.7523138724331427
2024-08-15,zone_1,Veraison,0.7602610305871396
2024-08-16,zone_1,Veraison,0.782303982702871
2024-08-17,zone_1,Veraison,0.885476038630608
2024-08-18,zone_1,Veraison,0.8004866935458569
2024-08-19,zone_1,Veraison,0.8246117588216558
2024-08-20,zone_1,Veraison,0.8102560829610801
2024-08-21,zone_1,Veraison,0.9005766982015588
2024-08-22,zone_1,Veraison,0.8489714325313157
2024-08-23,zone_1,Veraison,0.8325569353368607
2024-08-24,zone_1,Veraison,0.7237110910424313
2024-08-25,zone_1,Veraison,0.7196382118668676
2024-08-26,zone_1,Veraison,0.7004121970396976
2024-08-27,zone_1,Veraison,0.7725576603778194
2024-08-28,zone_1,Veraison,0.878105111713261
2024-08-29,zone_1,Veraison,0.7992359046114343
2024-08-30,zone_1,Veraison,0.838858629847049
2024-08-31,zone_1,Veraison,0.7914987160764679
2024-09-01,zone_1,Harvest,0.8078393339045147
2024-09-02,zone_1,Harvest,0.8084952361331668
2024-09-03,zone_1,Harvest,0.7667078401887102
2024-09-04,zone_1,Harvest,0.7831629005807543
2024-09-05,zone_1,Harvest,0.890065813916873
2024-09-06,zone_1,Harvest,0.7414827807858919
2024-09-07,zone_1,Harvest,0.8600028423501808
2024-09-08,zone_1,Harvest,0.8668261802943471
2024-09-09,zone_1,Harvest,0.8383501607408061
2024-09-10,zone_1,Harvest,0.7962288177941458
2024-09-11,zone_1,Harvest,0.774387528939918
2024-09-12,zone_1,Harvest,0.7650311659996748
2024-09-13,zone_1,Harvest,0.8038336936193413
2024-09-14,zone_1,Harvest,0.7592543741022625
2024-09-15,zone_1,Harvest,0.8415499634108184
2024-09-16,zone_1,Harvest,0.8198639418803954
2024-09-17,zone_1,Harvest,0.7964968745282012
2024-09-18,zone_1,Harvest,0.8137815756025136
2024-09-19,zone_1,Harvest,0.786176918444584
2024-09-20,zone_1,Harvest,0.8876508363562154
2024-09-21,zone_1,Harvest,0.8340189868459215
2024-09-22,zone_1,Harvest,0.7604529246821945
2024-09-23,zone_1,Harvest,0.8703449259486011
2024-09-24,zone_1,Harvest,0.8643133382087936
2024-09-25,zone_1,Harvest,0.745870900477986
2024-09-26,zone_1,Harvest,0.722705458912464
2024-09-27,zone_1,Harvest,0.8049244643942589
2024-09-28,zone_1,Harvest,0.8278517644946696
2024-09-29,zone_1,Harvest,0.7698184882555975
2024-09-30,zone_1,Harvest,0.7634126481602364
2024-10-01,zone_1,Harvest,0.8606351265155877
2024-10-02,zone_1,Harvest,0.762962812287848
2024-10-03,zone_1,Harvest,0.8303473246301757
2024-10-04,zone_1,Harvest,0.7930773805160675
2024-10-05,zone_1,Harvest,0.6997170789126202
2024-10-06,zone_1,Harvest,0.6946006871633865
2024-10-07,zone_1,Harvest,0.7034951610000617
2024-10-08,zone_1,Harvest,0.7681511783352224
2024-10-09,zone_1,Harvest,0.7226939971656736
2024-10-10,zone_1,Harvest,0.8199556494725327
2024-10-11,zone_1,Harvest,0.7363127791687575
2024-10-12,zone_1,Harvest,0.755449950480741
2024-10-13,zone_1,Harvest,0.768092230551659
2024-10-14,zone_1,Harvest,0.678834232296313
2024-10-15,zone_1,Harvest,0.7651156979163879
2024-10-16,zone_1,Harvest,0.7607662812090539
2024-10-17,zone_1,Harvest,0.7894667033952386
2024-10-18,zone_1,Harvest,0.7193570461294894
2024-10-19,zone_1,Harvest,0.7656866469877922
2024-10-20,zone_1,Harvest,0.7654690066718299
2024-10-21,zone_1,Harvest,0.7938545967342652
2024-10-22,zone_1,Harvest,0.6756047480823499
2024-10-23,zone_1,Harvest,0.7534037046220904
2024-10-24,zone_1,Harvest,0.8558768340568922
2024-10-25,zone_1,Harvest,0.8391027319462159
2024-10-26,zone_1,Harvest,0.7525361625638002
2024-10-27,zone_1,Harvest,0.7598177839610711
2024-10-28,zone_1,Harvest,0.846272470824488
2024-10-29,zone_1,Harvest,0.7679887124190055
2024-10-30,zone_1,Harvest,0.8226481651983791
2024-10-31,zone_1,Harvest,0.7463368589927087
2024-11-01,zone_1,Dormant,0.7924345030815043
2024-11-02,zone_1,Dormant,0.8138655723040773
2024-11-03,zone_1,Dormant,0.7821529777451156
2024-11-04,zone_1,Dormant,0.7452436350027452
2024-11-05,zone_1,Dormant,0.7613695874309452
2024-11-06,zone_1,Dormant,0.78560063302837
2024-11-07,zone_1,Dormant,0.7580233917933136
2024-11-08,zone_1,Dormant,0.7229232595719698
2024-11-09,zone_1,Dormant,0.6978251112221833
2024-11-10,zone_1,Dormant,0.6899524792326468
2024-11-11,zone_1,Dormant,0.7446173050677318
2024-11-12,zone_1,Dormant,0.7398272745405081
2024-11-13,zone_1,Dormant,0.8034710356623606
2024-11-14,zone_1,Dormant,0.8169621494797236
2024-11-15,zone_1,Dormant,0.7849283968448745
2024-11-16,zone_1,Dormant,0.7953601553267252
2024-11-17,zone_1,Dormant,0.7424429489761855
2024-11-18,zone_1,Dormant,0.7826467874061731
2024-11-19,zone_1,Dormant,0.7522126185699038
2024-11-20,zone_1,Dormant,0.8611383979344116
2024-11-21,zone_1,Dormant,0.8238957991384146
2024-11-22,zone_1,Dormant,0.7613525629490198
2024-11-23,zone_1,Dormant,0.7420055973662013
2024-11-24,zone_1,Dormant,0.7707003595323261
2024-11-25,zone_1,Dormant,0.7079943362111981
2024-11-26,zone_1,Dormant,0.6968034432314218
2024-11-27,zone_1,Dormant,0.7554444261868104
2024-11-28,zone_1,Dormant,0.7459549594129723
2024-11-29,zone_1,Dormant,0.8374684063239278
2024-11-30,zone_1,Dormant,0.7129514970714927
2024-12-01,zone_1,Dormant,0.8262769092714378
2024-12-02,zone_1,Dormant,0.7995905304086232
2024-12-03,zone_1,Dormant,0.7713620928149246
2024-12-04,zone_1,Dormant,0.7130436719440596
2024-12-05,zone_1,Dormant,0.7886330308947007
2024-12-06,zone_1,Dormant,0.7943759815977767
2024-12-07,zone_1,Dormant,0.7875013957212083
2024-12-08,zone_1,Dormant,0.8136948942226455
2024-12-09,zone_1,Dormant,0.8036294297568963
2024-12-10,zone_1,Dormant,0.8069060110649926
2024-12-11,zone_1,Dormant,0.7321250683718439
2024-12-12,zone_1,Dormant,0.8038335785379953
2024-12-13,zone_1,Dormant,0.6519623722422625
2024-12-14,zone_1,Dormant,0.856574815976079
2024-12-15,zone_1,Dormant,0.8187856033201074
2024-12-16,zone_1,Dormant,0.7483457815414883
2024-12-17,zone_1,Dormant,0.7927319007510132
2024-12-18,zone_1,Dormant,0.8466020161708263
2024-12-19,zone_1,Dormant,0.7258739687066732
2024-12-20,zone_1,Dormant,0.8994191612218755
2024-12-21,zone_1,Dormant,0.6579142127888341
2024-12-22,zone_1,Dormant,0.7578961001522584
2024-12-23,zone_1,Dormant,0.7654521061992096
2024-12-24,zone_1,Dormant,0.6772530632755832
2024-12-25,zone_1,Dormant,0.7330263063115463
2024-12-26,zone_1,Dormant,0.7309330901266571
2024-12-27,zone_1,Dormant,0.7662958006794064
2024-12-28,zone_1,Dormant,0.7946281924774014
2024-12-29,zone_1,Dormant,0.8142839404622569
2024-12-30,zone_1,Dormant,0.7878582986963207
2024-12-31,zone_1,Dormant,0.6431085153552809
2025-01-01,zone_1,Dormant,0.7265863537352142
2025-01-02,zone_1,Dormant,0.8007337217408032
2025-01-03,zone_1,Dormant,0.6934663982253209
2025-01-04,zone_1,Dormant,0.7665212379490868
2025-01-05,zone_1,Dormant,0.7519907401252416
2025-01-06,zone_1,Dormant,0.6916283071731656
2025-01-07,zone_1,Dormant,0.7372840942526226
2025-01-08,zone_1,Dormant,0.7794215230447404
2025-01-09,zone_1,Dormant,0.7570683162660767
2025-01-10,zone_1,Dormant,0.7547610753701408
2025-01-11,zone_1,Dormant,0.7279145975785767
2025-01-12,zone_1,Dormant,0.739591410393233
2025-01-13,zone_1,Dormant,0.7312559792810602
2025-01-14,zone_1,Dormant,0.8034446070219954
2025-01-15,zone_1,Dormant,0.8109386842826944
2025-01-16,zone_1,Dormant,0.7351664937786757
2025-01-17,zone_1,Dormant,0.8207471972192663
2025-01-18,zone_1,Dormant,0.6522554112444908
2025-01-19,zone_1,Dormant,0.7454509069610525
2025-01-20,zone_1,Dormant,0.7950171980010858
2025-01-21,zone_1,Dormant,0.745041334526537
2025-01-22,zone_1,Dormant,0.6913520460808436
2025-01-23,zone_1,Dormant,0.6849212712514869
2025-01-24,zone_1,Dormant,0.8034534774526878
2025-01-25,zone_1,Dormant,0.713300103164777
2025-01-26,zone_1,Dormant,0.6918121157889568
2025-01-27,zone_1,Dormant,0.6752572917667625
2025-01-28,zone_1,Dormant,0.6858270441180002
2025-01-29,zone_1,Dormant,0.7107083732029382
2025-01-30,zone_1,Dormant,0.7924202855979595
2025-01-31,zone_1,Dormant,0.7428707860219036
2025-02-01,zone_1,Dormant,0.6624554450662916
2025-02-02,zone_1,Dormant,0.7630986415620825
2025-02-03,zone_1,Dormant,0.7643707541798874
2025-02-04,zone_1,Dormant,0.7114677058782303
2025-02-05,zone_1,Dormant,0.7661371818109635
2025-02-06,zone_1,Dormant,0.7614783868856159
2025-02-07,zone_1,Dormant,0.6857133118984495
2025-02-08,zone_1,Dormant,0.700474994809811
2025-02-09,zone_1,Dormant,0.713242317262224
2025-02-10,zone_1,Dormant,0.7658865319199197
2025-02-11,zone_1,Dormant,0.6889750012199858
2025-02-12,zone_1,Dormant,0.7360655538800537
2025-02-13,zone_1,Dormant,0.7810007873555065
2025-02-14,zone_1,Dormant,0.7822370109423809
2025-02-15,zone_1,Dormant,0.7249851368109154
2025-02-16,zone_1,Dormant,0.7233604277482241
2025-02-17,zone_1,Dormant,0.7410640926218468
2025-02-18,zone_1,Dormant,0.8271236686304859
2025-02-19,zone_1,Dormant,0.7653670817967518
2025-02-20,zone_1,Dormant,0.7505213925639126
2025-02-21,zone_1,Dormant,0.6981754841123516
2025-02-22,zone_1,Dormant,0.8827249549612403
2025-02-23,zone_1,Dormant,0.690104999204027
2025-02-24,zone_1,Dormant,0.8662764347361809
2025-02-25,zone_1,Dormant,0.7044886172459083
2025-02-26,zone_1,Dormant,0.6982902832713462
2025-02-27,zone_1,Dormant,0.8125439825336895
2025-02-28,zone_1,Dormant,0.7498093194043652
2025-03-01,zone_1,Budbreak,0.7680706389205703
2025-03-02,zone_1,Budbreak,0.748287363102749
2025-03-03,zone_1,Budbreak,0.6900730963967666
2025-03-04,zone_1,Budbreak,0.7621819181696365
2025-03-05,zone_1,Budbreak,0.7993388892622655
2025-03-06,zone_1,Budbreak,0.6645589527778933
2025-03-07,zone_1,Budbreak,0.7676910844454349
2025-03-08,zone_1,Budbreak,0.791842868926779
2025-03-09,zone_1,Budbreak,0.796240695629757
2025-03-10,zone_1,Budbreak,0.710411170040057
2025-03-11,zone_1,Budbreak,0.7557133535996936
2025-03-12,zone_1,Budbreak,0.7091684878219295
2025-03-13,zone_1,Budbreak,0.7703615790673654
2025-03-14,zone_1,Budbreak,0.7781202444349192
2025-03-15,zone_1,Budbreak,0.7807183491802915
2025-03-16,zone_1,Budbreak,0.853366683567467
2025-03-17,zone_1,Budbreak,0.7747785983771663
2025-03-18,zone_1,Budbreak,0.7522738936248056
2025-03-19,zone_1,Budbreak,0.7083656406495683
2025-03-20,zone_1,Budbreak,0.5990668350687138
2025-03-21,zone_1,Budbreak,0.7184152288651544
2025-03-22,zone_1,Budbreak,0.749837323859787
2025-03-23,zone_1,Budbreak,0.7585177616859067
2025-03-24,zone_1,Budbreak,0.8023450195535646
2025-03-25,zone_1,Budbreak,0.6869813466273597
2025-03-26,zone_1,Budbreak,0.807731747654376
2025-03-27,zone_1,Budbreak,0.7679179597540895
2025-03-28,zone_1,Budbreak,0.7804035670406031
2025-03-29,zone_1,Budbreak,0.8064902481468167
2025-03-30,zone_1,Budbreak,0.7604073651839415
2025-03-31,zone_1,Budbreak,0.697894462001848
2025-04-01,zone_1,Budbreak,0.8362338120320969
2025-04-02,zone_1,Budbreak,0.694262066760195
2025-04-03,zone_1,Budbreak,0.7946236718097754
2025-04-04,zone_1,Budbreak,0.7192557902923202
2025-04-05,zone_1,Budbreak,0.6733535922120468
2025-04-06,zone_1,Budbreak,0.731652087513884
2025-04-07,zone_1,Budbreak,0.8426372554683439
2025-04-08,zone_1,Budbreak,0.6950713402122467
2025-04-09,zone_1,Budbreak,0.7689215863347747
2025-04-10,zone_1,Budbreak,0.7768530473112768
2025-04-11,zone_1,Budbreak,0.7467181157197368
2025-04-12,zone_1,Budbreak,0.720049994544387
2025-04-13,zone_1,Budbreak,0.682225499069582
2025-04-14,zone_1,Budbreak,0.6960646759839351
2025-04-15,zone_1,Budbreak,0.7536471174440011
2025-04-16,zone_1,Budbreak,0.7360170743997269
2025-04-17,zone_1,Budbreak,0.786314012036656
2025-04-18,zone_1,Budbreak,0.7423943031156806
2025-04-19,zone_1,Budbreak,0.7119722255167458
2025-04-20,zone_1,Budbreak,0.6578768301289047
2025-04-21,zone_1,Budbreak,0.7460042773386935
2025-04-22,zone_1,Budbreak,0.6209580892169277
2025-04-23,zone_1,Budbreak,0.6738969326958321
2025-04-24,zone_1,Budbreak,0.7186821870568384
2025-04-25,zone_1,Budbreak,0.6238269213262608
2025-04-26,zone_1,Budbreak,0.6885066385613489
2025-04-27,zone_1,Budbreak,0.7074631699455798
2025-04-28,zone_1,Budbreak,0.7558552552357897
2025-04-29,zone_1,Budbreak,0.7338219562738602
2025-04-30,zone_1,Budbreak,0.7231790207606877
2025-05-01,zone_1,Flowering,0.8394582872421492
2025-05-02,zone_1,Flowering,0.7155408926813629
2025-05-03,zone_1,Flowering,0.7492854886367742
2025-05-04,zone_1,Flowering,0.7150697231606074
2025-05-05,zone_1,Flowering,0.7728782290947309
2025-05-06,zone_1,Flowering,0.6024188033568165
2025-05-07,zone_1,Flowering,0.7307688868197886
